,handle,text,is_retweet,retweet_count,favorite_count,sentiment
3427,realDonaldTrump,"['donald', 'trump', 'speech', 'game', 'changer']",False,4781,13860,neutral
3428,realDonaldTrump,"['trade', 'deficit', 'rose', 'yr', 'high', 'thank', 'horribl', 'trade', 'polici', 'clinton', 'support', 'fix', 'fast', 'job']",False,5086,13143,positive
3429,realDonaldTrump,"['mcallen', 'texa', 'mile', 'u', 'mexico', 'border', 'video']",False,3671,9391,neutral
3430,HillaryClinton,"['work', 'peopl', 'spoken', 'proudli', 'endor']",True,869,1752,positive
3431,HillaryClinton,"['one', 'year', 'ago', 'today', 'announc', 'campaign', 'presid', 'year']",False,5547,9456,neutral
3432,HillaryClinton,"['absurd', 'peopl', 'suspect', 'terrorist', 'link', 'buy', 'gun', 'america', 'question', 'ask']",False,5986,16831,negative
3433,HillaryClinton,"['proud', 'team']",True,1166,3459,positive
3434,HillaryClinton,"['belgium', 'donald', 'trump', 'favorit', 'citi']",False,7704,13048,neutral
3435,realDonaldTrump,"['common', 'sen', 'conserv', 'presid', 'trump', 'compet', 'safeti', 'uniti', 'amp', 'u', 'job', 'job', 'job']",False,4809,15253,neutral
3436,HillaryClinton,"['thank', 'proud', 'fight']",False,2920,9846,positive
3437,HillaryClinton,"['let', 'u', 'never', 'forget', 'victim', 'famili', 'deserv', 'action']",True,2117,4965,neutral
3438,HillaryClinton,"['trump', 'dijo', 'que', 'el', 'terrorista', 'nació', 'un', 'afgano', 'prohibirá', 'la', 'entrada', 'de', 'musulman', 'pero', 'el', 'terrorista', 'nació', 'en', 'queen', 'ny', 'igual', 'que', 'trump']",False,1625,2870,neutral
3439,realDonaldTrump,"['trump', 'speech', 'today', 'churchillian', 'better', 'tell', 'splutter', 'hysteria', 'tv']",True,5135,13314,neutral
3440,realDonaldTrump,"['interview', 'p']",False,2038,9210,neutral
3441,HillaryClinton,"['assault', 'valu', 'new', 'low', 'play', 'isi', 'hand', 'newspap', 'react', 'trump', 'orlando', 'speech']",False,1565,3515,negative
3442,realDonaldTrump,"['final', 'accur', 'stori', 'washington', 'post']",False,3630,10865,neutral
3443,HillaryClinton,"['mile', 'de', 'familia', 'están', 'junta', 'gracia', 'la', 'accion', 'de', 'sobr', 'daca', 'protejamo', 'daca', 'dapa', 'aprobemo', 'una', 'reforma', 'migratoria']",False,594,1497,neutral
3444,realDonaldTrump,"['join', 'dalla', 'texa', 'thursday']",False,4457,12651,neutral
3445,realDonaldTrump,"['thank', 'atlanta', 'georgia', 'back', 'soon']",False,3735,14461,positive
3446,HillaryClinton,"['thousand', 'famili', 'togeth', 'thank', 'action', 'daca', 'year', 'ago', 'need', 'protect', 'daca', 'dapa', 'pas', 'immigr', 'reform']",False,1135,3581,positive
3447,HillaryClinton,"['fight', 'import', 'stay', 'silent', 'prevent', 'gun', 'violenc', 'one', 'stand', 'strong']",False,5841,15006,positive
3448,HillaryClinton,"['presidenti', 'nomin', 'respond', 'terrorist', 'attack', 'lie', 'conspiraci', 'theori']",False,4053,8166,negative
3449,HillaryClinton,"['donald', 'trump', 'run', 'campaign', 'polit', 'correct', 'run', 'campaign', 'correct']",True,2173,4983,neutral
3450,HillaryClinton,"['donald', 'trump', 'expert', 'distract', 'peopl', 'fact', 'noth', 'substant', 'say']",False,7000,17749,negative
3451,realDonaldTrump,"['meet', 'nra', 'endor', 'allow', 'peopl', 'terrorist', 'watch', 'list', 'fli', 'list', 'buy', 'gun']",False,14021,47759,neutral
3452,realDonaldTrump,"['press', 'total', 'bia', 'choic', 'take', 'tough', 'fair', 'smart', 'messag', 'directli', 'peopl']",False,8859,27520,positive
3453,realDonaldTrump,"['medium', 'fell', 'critic', 'donaldtrump', 'may', 'insinu', 'right']",False,7907,14514,negative
3454,HillaryClinton,"['america', 'alway', 'countri', 'alway', 'stronger', 'togeth']",False,3717,12725,positive
3455,realDonaldTrump,"['thank', 'greensboro', 'north', 'carolina', 'back', 'soon']",False,4974,18172,positive
3456,HillaryClinton,"['presidenti', 'candid', 'accu', 'thousand', 'troop', 'embezzl', 'combat', 'zone']",True,3349,2956,neutral
3457,HillaryClinton,"['donald', 'trump', 'gave', 'u', 'plan', 'defeat', 'terror', 'conspiraci', 'theori', 'self', 'congratul']",False,2041,5052,neutral
3458,HillaryClinton,"['pensando', 'en', 'mi', 'hermano', 'hermana', 'heart', 'broken', 'solidar', 'famili']",True,335,817,negative
3459,HillaryClinton,"['lot', 'peopl', 'say', 'donald', 'trump', 'conspiraci', 'theorist']",False,1369,3317,neutral
3460,HillaryClinton,"['washington', 'c', 'grate', 'everyon', 'vote']",False,3841,15720,negative
3461,HillaryClinton,"['took', 'offic', 'left', 'note', 'repr', 'best', 'valu']",False,2099,5587,positive
3462,HillaryClinton,"['year', 'brave', 'soldier', 'answer', 'call', 'serv', 'protect', 'nation', 'thank']",False,882,2744,positive
3463,HillaryClinton,"['attack', 'muslim', 'american', 'wrong', 'make', 'harder', 'u', 'defeat', 'terror']",False,1768,4364,negative
3464,HillaryClinton,"['attack', 'lgbt', 'american', 'attack', 'american']",False,2177,5941,negative
3465,realDonaldTrump,"['tonight', 'north', 'carolina']",False,3315,9699,neutral
3466,HillaryClinton,"['rt', 'vote', 'hillari', 'today', 'washington', 'c', 'find', 'poll', 'locat']",False,1271,3726,neutral
3467,realDonaldTrump,"['happi', 'st', 'birthday', 'thank']",True,10277,36015,positive
3468,realDonaldTrump,"['happi', 'st', 'birthday', 'thank']",False,10277,36015,positive
3469,HillaryClinton,"['today', 'deci', 'big', 'win', 'consum', 'innov', 'freedom', 'express', 'internet']",False,954,2235,positive
3470,realDonaldTrump,"['thank', 'lgbt', 'commun', 'fight', 'hillari', 'bring', 'peopl', 'threaten', 'freedom', 'belief']",False,18058,51955,positive
3471,HillaryClinton,"['one', 'nation', 'god', 'indivi', 'liberti', 'justic', 'look', 'love', 'worship', 'one', 'way']",False,2773,7514,positive
3472,HillaryClinton,"['need', 'work', 'togeth', 'keep', 'countri', 'citizen', 'safe', 'none', 'help', 'anyth', 'trump', 'offer']",False,1512,5084,positive
3473,HillaryClinton,"['peopl', 'board', 'plane', 'full', 'shampoo', 'bottl', 'peopl', 'watch', 'fbi', 'terror', 'buy', 'gun', 'question', 'ask']",False,12826,21676,negative
3474,HillaryClinton,"['need', 'command', 'chief', 'grappl', 'challeng', 'complex', 'real', 'plan', 'actual', 'address']",False,1390,4706,negative
3475,HillaryClinton,"['trump', 'statement', 'lie', 'tell', 'distract', 'fact', 'noth', 'substant', 'say']",False,3528,8796,negative
3476,HillaryClinton,"['said', 'abolish', 'nd', 'amend', 'wrong', 'said', 'let', 'flood', 'refug', 'countri', 'without', 'screen', 'also', 'wrong']",False,1281,3901,negative
3477,HillaryClinton,"['trump', 'muslim', 'ban', 'wrong', 'danger', 'instanc', 'nonsen', 'terrorist', 'orlando', 'born', 'queen', 'like', 'donald']",False,10457,18142,negative
3478,HillaryClinton,"['donald', 'suggest', 'call', 'threat', 'listen', 'declar', 'war', 'entir', 'religion']",False,1753,5339,negative
3479,HillaryClinton,"['matter', 'say', 'matter', 'call', 'bin', 'laden', 'matter', 'got', 'bin', 'laden', 'hillari']",False,1245,3539,neutral
3480,HillaryClinton,"['american', 'need', 'conspiraci', 'theori', 'patholog', 'self', 'congratul', 'need', 'leadership', 'common', 'sen', 'concret', 'plan']",False,1999,5673,neutral
3481,HillaryClinton,"['trump', 'rhetor', 'shame', 'one', 'thing', 'realiti', 'tv', 'person', 'anoth', 'run', 'presid']",False,1958,5537,negative
3482,HillaryClinton,"['peopl', 'differ', 'faith', 'background', 'sexual', 'orient', 'gender', 'ident', 'come', 'togeth', 'say', 'let', 'hate', 'defeat', 'u']",False,2212,5242,positive
3483,HillaryClinton,"['believ', 'despit', 'differ', 'opinion', 'team', 'unit', 'u', 'divid', 'u', 'hillari']",False,882,2738,neutral
3484,HillaryClinton,"['believ', 'american', 'capabl', 'protect', 'second', 'amend', 'right', 'make', 'sure', 'gun', 'fall', 'wrong', 'hand', 'hillari']",False,1780,4557,neutral
3485,HillaryClinton,"['yesterday', 'trump', 'spoke', 'terrorist', 'attack', 'orlando', 'watch', 'live', 'hillari', 'respond']",False,413,1141,negative
3486,HillaryClinton,"['lgbtq', 'peopl', 'muslim', 'jewish', 'black', 'latino', 'woman', 'immigr', 'divi', 'rhetor', 'wrong', 'today', 'especi']",True,1481,3031,negative
3487,HillaryClinton,"['gun', 'violenc', 'prevent', 'law', 'might', 'stop', 'everi', 'shoot', 'terrorist', 'attack', 'save', 'live']",False,5018,13884,negative
3488,HillaryClinton,"['un', 'ataqu', 'cualquier', 'estadouniden', 'e', 'un', 'ataqu', 'todo', 'lo', 'estadouniden', 'hillari', 'tra', 'tragedia', 'en', 'orlando']",False,449,1088,neutral
3489,realDonaldTrump,"['america', 'first']",False,20897,48533,neutral
3490,realDonaldTrump,"['american', 'must', 'get', 'tough', 'smart', 'vigil', 'cannot', 'admit', 'peopl', 'countri', 'without', 'extraordinari', 'screen']",False,14957,43733,positive
3491,HillaryClinton,"['danger', 'get', 'plane', 'danger', 'buy', 'gun', 'america']",False,4510,11071,negative
3492,HillaryClinton,"['doubt', 'meet', 'challeng', 'meet', 'togeth', 'hillari', 'address', 'orlando', 'attack']",False,1581,4694,negative
3493,HillaryClinton,"['nightmar', 'becom', 'mind', 'numbingli', 'familiar', 'hillari', 'deadliest', 'shoot', 'u', 'histori']",False,1321,3833,neutral
3494,realDonaldTrump,"['join', 'atlanta', 'wednesday', 'noon', 'ticket']",False,4171,12528,neutral
3495,HillaryClinton,"['weapon', 'war', 'like', 'use', 'orlando', 'san', 'bernardino', 'place', 'street']",False,3964,9686,positive
3496,HillaryClinton,"['tenemo', 'que', 'unirno', 'sentir', 'orgullo', 'junto', 'hay', 'mejor', 'respuesta', 'para', 'lo', 'terrorista', 'todo', 'aquello', 'que', 'odian']",False,2325,3910,neutral
3497,realDonaldTrump,"['crook', 'hillari', 'say', 'must', 'call', 'saudi', 'arabia', 'countri', 'stop', 'fund', 'hate', 'call', 'cont']",False,6158,15715,negative
3498,realDonaldTrump,"['saudi', 'arabia', 'mani', 'countri', 'gave', 'vast', 'amount', 'money', 'clinton', 'foundat', 'cont']",False,7013,15123,neutral
3499,realDonaldTrump,"['thought', 'peopl', 'celebr', 'cheer', 'even', 'savag', 'orlando', 'right']",False,9687,20428,positive
3500,realDonaldTrump,"['speech', 'protect', 'america', 'spoke', 'temporari', 'ban', 'includ', 'suspend', 'immigr', 'nation', 'tie', 'islam', 'terror']",False,13134,39061,neutral
3501,realDonaldTrump,"['base', 'incr', 'inaccur', 'coverag', 'report', 'record', 'set', 'trump', 'campaign', 'herebi']",False,4533,13389,negative
3502,realDonaldTrump,"['fan', 'presid', 'obama', 'show', 'dishonest', 'phoni', 'washington', 'post']",False,4057,11879,negative
3503,HillaryClinton,"['diver', 'liabil', 'fight', 'terror', 'asset', 'make', 'u', 'stronger']",False,8950,22452,neutral
3504,realDonaldTrump,"['anyon', 'plan', 'talk', 'trump', 'ever', 'see', 'speech', 'opinion', 'irrelev', 'unless', 'listen', 'today']",True,8526,20361,neutral
3505,realDonaldTrump,"['terror', 'immigr', 'nation', 'secur', 'speech', 'transcript']",False,7807,17489,negative
3506,HillaryClinton,"['stand', 'togeth', 'proud', 'togeth', 'better', 'rebuk', 'terrorist', 'hate']",False,4901,13483,positive
3507,realDonaldTrump,"['congratul', 'champion', 'pittsburgh']",False,7340,22250,positive
3508,HillaryClinton,"['open', 'diver', 'societi', 'asset', 'struggl', 'terror', 'liabil', 'make', 'u', 'stronger']",False,1747,5167,neutral
3509,HillaryClinton,"['seen', 'mani', 'exampl', 'struggl', 'live', 'freeli', 'openli', 'without', 'fear', 'mark', 'violenc', 'stand', 'togeth']",False,1767,4947,negative
3510,HillaryClinton,"['lgbt', 'peopl', 'griev', 'today', 'million', 'alli', 'alway', 'back', 'one', 'hillari']",False,4382,12326,neutral
3511,HillaryClinton,"['terrorist', 'orlando', 'target', 'lgbt', 'american', 'hatr', 'bigotri', 'attack', 'american', 'attack', 'american']",False,3039,8324,negative
3512,HillaryClinton,"['inflammatori', 'anti', 'muslim', 'rhetor', 'hurt', 'vast', 'major', 'muslim', 'love', 'freedom', 'hate', 'terror', 'wrong', 'danger']",False,4392,9697,negative
3513,HillaryClinton,"['background', 'check', 'assault', 'weapon', 'ban', 'might', 'stop', 'everi', 'attack', 'stop', 'save', 'live', 'need', 'fight']",False,3767,9874,negative
3514,HillaryClinton,"['orlando', 'san', 'bernardino', 'terrorist', 'use', 'assault', 'weapon', 'like', 'ar', 'kill', 'american', 'make', 'harder']",False,1712,5623,negative
3515,HillaryClinton,"['fbi', 'watch', 'suspect', 'terrorist', 'link', 'abl', 'go', 'buy', 'gun', 'question', 'ask']",False,5974,15138,negative
3516,HillaryClinton,"['need', 'stop', 'terrorist', 'get', 'weapon', 'need', 'carri', 'attack']",False,6165,16232,negative
3517,HillaryClinton,"['presid', 'make', 'identifi', 'stop', 'lone', 'wolv', 'top', 'prioriti', 'hillari', 'counterterror', 'strategi']",False,1149,3698,neutral
3518,HillaryClinton,"['murder', 'innoc', 'peopl', 'alway', 'break', 'heart', 'scare', 'u', 'make', 'u', 'furiou', 'steel', 'resolv', 'respond']",False,1413,4372,negative
3519,HillaryClinton,"['son', 'daughter', 'brother', 'sister', 'lot', 'give', 'hillari', 'orlando', 'victim']",False,1207,3665,neutral
3520,HillaryClinton,"['watch', 'live', 'hillari', 'speak', 'terrorist', 'attack', 'orlando']",False,473,1294,negative
3521,realDonaldTrump,"['watch', 'fairli', 'treat', 'word', 'total', 'distort', 'word', 'say']",False,7923,27003,negative
3522,realDonaldTrump,"['go', 'new', 'hampshir', 'today', 'home', 'first', 'primari', 'victori', 'discus', 'terror', 'horribl', 'event', 'yesterday', 'p']",False,4518,17418,negative
3523,realDonaldTrump,"['hit', 'obama', 'crook', 'hillari', 'hard', 'use', 'term', 'radic', 'islam', 'terror', 'hillari', 'broke', 'said', 'would', 'use']",False,9742,32664,negative
3524,HillaryClinton,"['cannot', 'demon', 'demagogu', 'declar', 'war', 'entir', 'religion', 'hate', 'answer', 'hate', 'hillari']",False,8553,19229,negative
3525,realDonaldTrump,"['happen', 'orlando', 'begin', 'leadership', 'weak', 'ineffect', 'call', 'ask', 'ban', 'must', 'tough']",False,28141,73636,neutral
3526,HillaryClinton,"['declaracion', 'de', 'hillari', 'clinton', 'sobr', 'el', 'ataqu', 'en', 'orlando']",False,808,2142,neutral
3527,HillaryClinton,"['time', 'stand', 'togeth', 'resolv', 'everyth', 'defend', 'commun', 'countri', 'hillari', 'attack', 'fl']",False,3420,9390,negative
3528,HillaryClinton,"['need', 'keep', 'gun', 'like', 'one', 'use', 'last', 'night', 'hand', 'terrorist', 'violent', 'crimin', 'hillari', 'fl', 'attack']",False,5660,13768,negative
3529,HillaryClinton,"['lgbt', 'commun', 'plea', 'know', 'million', 'alli', 'across', 'countri', 'one', 'hillari']",False,7354,15530,negative
3530,realDonaldTrump,"['plea', 'make', 'u', 'safe', 'cannot', 'hillari', 'presid', 'much', 'troubl']",False,9420,31461,neutral
3531,HillaryClinton,"['act', 'terror', 'also', 'act', 'hate', 'hillari', 'attack', 'orlando']",False,2553,5692,negative
3532,HillaryClinton,"['join', 'american', 'pray', 'victim', 'attack', 'orlando', 'hillari', 'statement']",False,4138,11986,negative
3533,realDonaldTrump,"['report', 'orlando', 'killer', 'shout', 'allah', 'hu', 'akbar', 'slaughter', 'clubgoer', 'nd', 'man', 'arrest', 'la', 'rifl', 'near', 'gay', 'parad']",False,16707,35241,negative
3534,realDonaldTrump,"['presid', 'obama', 'go', 'final', 'mention', 'word', 'radic', 'islam', 'terror', 'immedi', 'resign', 'disgrac']",False,38606,91733,negative
3535,realDonaldTrump,"['appreci', 'congrat', 'right', 'radic', 'islam', 'terror', 'want', 'congrat', 'want', 'tough', 'amp', 'vigil', 'must', 'smart']",False,27407,73985,positive
3536,realDonaldTrump,"['horrif', 'incid', 'fl', 'pray', 'victim', 'amp', 'famili', 'stop', 'get', 'tough', 'smart', 'amp', 'vigil']",False,30083,79945,positive
3537,HillaryClinton,"['desperté', 'con', 'la', 'devastadora', 'noticia', 'de', 'fl', 'mientra', 'esperamo', 'má', 'información', 'mi', 'pensamiento', 'están', 'con', 'lo', 'afectado', 'de', 'est', 'horribl', 'acto']",False,2506,4532,neutral
3538,realDonaldTrump,"['clinton', 'made', 'fal', 'ad', 'imit', 'report', 'grovel', 'chang', 'stori', 'would', 'never', 'mock', 'disabl', 'shame']",False,7381,27856,negative
3539,HillaryClinton,"['woke', 'hear', 'devast', 'news', 'fl', 'wait', 'inform', 'thought', 'affect', 'horrif', 'act', 'h']",False,12147,35792,neutral
3540,realDonaldTrump,"['realli', 'bad', 'shoot', 'orlando', 'polic', 'investig', 'possibl', 'terror', 'mani', 'peopl', 'dead', 'wound']",False,9458,26933,negative
3541,HillaryClinton,"['donald', 'trump', 'consid', 'shutter', 'casino', 'success', 'made', 'million', 'man', 'think', 'way', 'busi', 'presid']",False,2920,8036,positive
3542,HillaryClinton,"['trump', 'casino', 'fail', 'hurt', 'whole', 'univ', 'small', 'busi', 'never', 'got', 'paid', 'owe']",False,2585,5049,negative
3543,HillaryClinton,"['trump', 'make', 'million', 'interest', 'payment', 'dad', 'bail', 'buy', 'million', 'chip']",False,1361,2819,neutral
3544,HillaryClinton,"['decad', 'casino', 'atlant', 'citi', 'thrive', 'trump', 'post', 'huge', 'loss']",False,1087,2046,neutral
3545,HillaryClinton,"['trump', 'businessman', 'total', 'failur', 'bankrupt', 'atlant', 'citi', 'casino', 'pocket', 'million']",False,3392,6870,negative
3546,realDonaldTrump,"['goofi', 'elizabeth', 'warren', 'sometim', 'refer', 'pocahonta', 'pretend', 'nativ', 'american', 'order', 'advanc', 'career', 'racist']",False,12194,37251,negative
3547,realDonaldTrump,"['riley', 'rone', 'great', 'young', 'man', 'miss', 'dearli']",False,6972,21302,neutral
3548,realDonaldTrump,"['join', 'tuesday', 'greensboro', 'north', 'carolina']",False,2582,8243,neutral
3549,realDonaldTrump,"['thank', 'pittsburgh', 'pennsylvania', 'back', 'soon']",False,4140,14653,positive
3550,HillaryClinton,"['sec', 'clinton', 'strong', 'environ', 'champion', 'need', 'lead', 'countri']",False,941,3469,positive
3551,realDonaldTrump,"['thank', 'amaz', 'law', 'enforc', 'offic']",False,6387,18654,positive
3552,realDonaldTrump,"['thank', 'tampa', 'florida']",False,3457,11539,positive
3553,HillaryClinton,"['trump', 'goe', 'staff', 'script', 'insult', 'anyon', 'challeng', 'judg', 'heritag', 'senat', 'r', 'disavow', 'h']",False,3591,11327,negative
3554,realDonaldTrump,"['sad', 'case', 'articl', 'say', 'pay', 'bill', 'fal', 'pay', 'work', 'shoddi', 'bad', 'done']",False,5236,17552,negative
3555,HillaryClinton,"['trump', 'univ', 'pad', 'donald', 'pocket', 'put', 'financ', 'risk', 'low', 'price']",False,4450,7361,negative
3556,HillaryClinton,"['tempera', 'unfit', 'presid', 'command', 'chief']",False,2642,6948,negative
3557,realDonaldTrump,"['tampa', 'florida', 'thank', 'outstand', 'volunt', 'want']",False,5297,20488,positive
3558,HillaryClinton,"['divid', 'amp', 'donald', 'trump', 'environ', 'clear']",True,1570,2708,positive
